Save Bit,FC State,Time,Pre-converted Accel X,Pre-converted Accel Y,Pre-converted Accel Z,Pre-converted Gyro X,Pre-converted Gyro Y,Pre-converted Gyro Z,Pre-converted Magnetometer X,Pre-converted Magnetometer Y,Pre-converted Magnetometer Z,Barometric Pressure,Barometric Temperature,Unit Quaternion W,Unit Quaternion X,Unit Quaternion Y,Unit Quaternion Z,Roll Body Rate,Velocity,Velo X,Velo Y,Velo Z,Barometric Altitude,GPS Altitude (ft),GPS Speed (KmH),GPS UTC Time,GPS Longitude (deg),GPS Latitude (deg),GPS North/South,GPS East/West,GPS GLL Status,GPS RMC Status,Canard Feedback
1.0,4.0,51.55,0.0243,-0.1544,9.8227,0.0063,-0.0396,0.0111,0.0046,0.0199,0.0281,97161.7308,27.7089,0.3827,0.0,0.0,0.9239,0.0016,27.0024,18.9663,-18.9663,3.113,1156.403,1156.403,97.2088,120051.550,-113.1283,33.8133,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,51.6,-0.06,0.1899,9.6148,-0.024,0.0185,-0.0164,0.0082,0.0043,0.005,97159.9286,27.7079,0.3827,0.0,0.0,0.9239,0.0107,27.0004,18.9663,-18.9663,3.0953,1156.9122,1156.9122,97.2015,120051.600,-113.1283,33.8133,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,51.65,0.0582,-0.1108,9.8856,-0.0629,-0.0154,0.022,0.004,-0.002,0.0251,97158.1366,27.7069,0.3827,0.0,0.0,0.9239,-0.0082,26.9984,18.9663,-18.9663,3.0776,1157.4185,1157.4185,97.1942,120051.650,-113.1283,33.8133,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,51.7,-0.0634,-0.1253,9.7089,-0.0209,-0.0007,-0.0259,-0.0236,-0.0287,-0.017,97156.355,27.7059,0.3827,0.0,0.0,0.9239,0.0145,26.9964,18.9663,-18.9663,3.0599,1157.922,1157.922,97.187,120051.700,-113.1283,33.8133,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,51.75,-0.0002,-0.0047,9.8217,-0.0094,-0.0285,0.0025,-0.02,-0.0229,0.0033,97154.5836,27.7049,0.3827,0.0,0.0,0.9239,0.0095,26.9944,18.9663,-18.9663,3.0422,1158.4225,1158.4225,97.1798,120051.750,-113.1283,33.8133,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,51.8,0.1183,-0.0108,9.764,-0.0121,-0.0116,0.023,0.008,-0.0256,0.0057,97152.8226,27.7039,0.3827,0.0,0.0,0.9239,-0.0043,26.9924,18.9663,-18.9663,3.0245,1158.9201,1158.9201,97.1726,120051.800,-113.1283,33.8133,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,51.85,-0.0669,-0.1083,10.0954,0.0304,-0.0056,-0.043,0.0294,0.0261,0.0276,97151.0719,27.703,0.3827,0.0,0.0,0.9239,-0.0111,26.9904,18.9663,-18.9663,3.0068,1159.4147,1159.4147,97.1654,120051.850,-113.1283,33.8133,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,51.9,0.0967,-0.0366,10.104,-0.0123,-0.0002,0.0404,0.003,0.0106,0.0064,97149.3315,27.702,0.3827,0.0,0.0,0.9239,-0.0144,26.9884,18.9663,-18.9663,2.989,1159.9065,1159.9065,97.1584,120051.900,-113.1283,33.8133,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,51.95,0.0813,0.1475,9.8136,0.0176,0.0096,-0.0085,-0.0082,-0.0172,-0.0125,97147.6014,27.701,0.3827,0.0,0.0,0.9239,0.0027,26.9865,18.9663,-18.9663,2.9713,1160.3954,1160.3954,97.1513,120051.950,-113.1283,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.0,-0.1146,-0.0967,9.8162,-0.0004,0.0288,0.0028,0.0045,-0.0113,0.0013,97145.8817,27.7001,0.3827,0.0,0.0,0.9239,-0.0074,26.9845,18.9663,-18.9663,2.9535,1160.8814,1160.8814,97.1443,120052.000,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.05,0.1169,-0.1672,9.7506,-0.0008,0.0147,0.0114,-0.0227,-0.0165,-0.0335,97144.1723,27.6991,0.3827,0.0,0.0,0.9239,0.012,26.9826,18.9663,-18.9663,2.9357,1161.3644,1161.3644,97.1373,120052.050,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.1,0.0838,0.1131,9.9726,-0.0167,0.0192,0.0145,0.0262,-0.0177,-0.0464,97142.4733,27.6982,0.3827,0.0,0.0,0.9239,-0.0068,26.9806,18.9663,-18.9663,2.9179,1161.8445,1161.8445,97.1303,120052.100,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.15,0.0122,0.0591,9.7573,-0.0012,0.0289,0.0055,0.0037,0.0092,0.0166,97140.7846,27.6972,0.3827,0.0,0.0,0.9239,-0.009,26.9787,18.9663,-18.9663,2.9001,1162.3217,1162.3217,97.1234,120052.150,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.2,-0.0915,-0.0745,9.7434,-0.0153,0.0114,0.0199,-0.0134,-0.0058,-0.0075,97139.1063,27.6963,0.3827,0.0,0.0,0.9239,0.0023,26.9768,18.9663,-18.9663,2.8823,1162.796,1162.796,97.1165,120052.200,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.25,-0.1031,-0.1899,9.9534,0.0034,-0.0007,0.0104,-0.0033,0.0416,-0.0052,97137.4383,27.6953,0.3827,0.0,0.0,0.9239,-0.0069,26.9749,18.9663,-18.9663,2.8645,1163.2674,1163.2674,97.1097,120052.250,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.3,-0.0645,-0.0894,9.7259,-0.0047,0.0202,0.0352,-0.0105,0.025,0.0166,97135.7808,27.6944,0.3827,0.0,0.0,0.9239,0.0001,26.973,18.9663,-18.9663,2.8466,1163.7358,1163.7358,97.1029,120052.300,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.35,0.0651,-0.0066,9.801,-0.0189,0.0215,0.0104,0.0262,0.0262,0.0279,97134.1336,27.6935,0.3827,0.0,0.0,0.9239,0.0099,26.9712,18.9663,-18.9663,2.8287,1164.2013,1164.2013,97.0961,120052.350,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.4,-0.1147,0.1399,9.5695,0.0198,0.013,0.0393,-0.004,0.0134,0.0107,97132.4968,27.6926,0.3827,0.0,0.0,0.9239,0.0012,26.9693,18.9663,-18.9663,2.8109,1164.6638,1164.6638,97.0894,120052.400,-113.1282,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.45,0.0525,-0.1244,9.9123,0.0085,-0.0291,0.018,0.0031,-0.0085,0.0386,97130.8705,27.6917,0.3827,0.0,0.0,0.9239,0.0012,26.9674,18.9663,-18.9663,2.793,1165.1235,1165.1235,97.0827,120052.450,-113.1281,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.5,-0.149,-0.0101,10.0978,-0.009,-0.0168,-0.0361,0.0115,0.012,0.0101,97129.2545,27.6908,0.3827,0.0,0.0,0.9239,0.0021,26.9656,18.9663,-18.9663,2.7751,1165.5802,1165.5802,97.0761,120052.500,-113.1281,33.8132,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.55,-0.0245,0.081,9.9148,0.0029,-0.0055,0.0522,-0.0148,-0.007,0.006,97127.6489,27.6899,0.3827,0.0,0.0,0.9239,-0.0169,26.9637,18.9663,-18.9663,2.7572,1166.0339,1166.0339,97.0695,120052.550,-113.1281,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.6,0.0132,-0.2858,10.0259,-0.0017,0.0156,-0.0115,0.0039,0.0326,0.0048,97126.0538,27.689,0.3827,0.0,0.0,0.9239,0.0039,26.9619,18.9663,-18.9663,2.7393,1166.4848,1166.4848,97.0629,120052.600,-113.1281,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.65,0.2934,0.1241,9.6797,-0.0174,-0.0004,0.0299,0.0055,0.0081,-0.0257,97124.469,27.6881,0.3827,0.0,0.0,0.9239,0.0016,26.9601,18.9663,-18.9663,2.7213,1166.9327,1166.9327,97.0564,120052.650,-113.1281,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.7,-0.1653,-0.1419,9.8421,0.0014,0.0227,0.0005,-0.0311,0.0052,0.0191,97122.8948,27.6872,0.3827,0.0,0.0,0.9239,0.0089,26.9583,18.9663,-18.9663,2.7034,1167.3776,1167.3776,97.0499,120052.700,-113.1281,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.75,0.1766,0.0398,9.6652,-0.0124,0.0263,0.0212,0.0051,0.0025,-0.0489,97121.3309,27.6863,0.3827,0.0,0.0,0.9239,0.0061,26.9565,18.9663,-18.9663,2.6854,1167.8196,1167.8196,97.0434,120052.750,-113.1281,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.8,0.018,0.0296,9.7725,-0.0189,0.024,-0.0138,-0.0009,0.0348,-0.0117,97119.7775,27.6854,0.3827,0.0,0.0,0.9239,-0.002,26.9547,18.9663,-18.9663,2.6675,1168.2587,1168.2587,97.037,120052.800,-113.1281,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.85,0.0493,0.1302,9.9225,-0.0325,0.0241,0.0125,0.0026,-0.0287,0.0005,97118.2345,27.6846,0.3827,0.0,0.0,0.9239,0.0103,26.9529,18.9663,-18.9663,2.6495,1168.6948,1168.6948,97.0306,120052.850,-113.1281,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.9,0.0142,0.0661,9.8219,-0.0072,-0.0207,-0.0051,0.0007,0.0368,-0.0158,97116.702,27.6837,0.3827,0.0,0.0,0.9239,-0.0029,26.9512,18.9663,-18.9663,2.6315,1169.1279,1169.1279,97.0242,120052.900,-113.1281,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,52.95,0.0534,-0.2853,9.5948,0.0113,0.0097,0.0316,0.0052,-0.0037,-0.009,97115.18,27.6829,0.3827,0.0,0.0,0.9239,0.0025,26.9494,18.9663,-18.9663,2.6135,1169.5581,1169.5581,97.0179,120052.950,-113.128,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.0,-0.0184,-0.0942,9.6094,-0.0139,-0.0122,0.0088,0.0267,-0.0281,0.0368,97113.6684,27.682,0.3827,0.0,0.0,0.9239,-0.0031,26.9477,18.9663,-18.9663,2.5955,1169.9854,1169.9854,97.0117,120053.000,-113.128,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.05,0.1745,0.0166,9.5995,0.0504,-0.033,0.0187,-0.0236,-0.015,0.0221,97112.1673,27.6812,0.3827,0.0,0.0,0.9239,0.0046,26.946,18.9663,-18.9663,2.5775,1170.4097,1170.4097,97.0054,120053.050,-113.128,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.1,-0.0548,-0.0234,9.8804,0.0177,-0.0057,-0.0433,-0.0068,-0.033,-0.0137,97110.6767,27.6803,0.3827,0.0,0.0,0.9239,-0.0038,26.9442,18.9663,-18.9663,2.5594,1170.831,1170.831,96.9993,120053.100,-113.128,33.8131,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.15,0.1359,0.0573,10.1162,0.0261,0.0265,-0.0017,0.0133,0.0131,-0.0094,97109.1966,27.6795,0.3827,0.0,0.0,0.9239,0.0165,26.9425,18.9663,-18.9663,2.5414,1171.2494,1171.2494,96.9931,120053.150,-113.128,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.2,-0.0773,0.0947,10.011,0.0159,0.0092,0.0082,0.0096,-0.0208,-0.0255,97107.727,27.6787,0.3827,0.0,0.0,0.9239,0.0202,26.9408,18.9663,-18.9663,2.5234,1171.6648,1171.6648,96.987,120053.200,-113.128,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.25,-0.0072,0.073,9.5223,0.0371,0.0404,0.0045,0.0092,0.0034,0.0141,97106.2678,27.6779,0.3827,0.0,0.0,0.9239,0.0087,26.9391,18.9663,-18.9663,2.5053,1172.0772,1172.0772,96.9809,120053.250,-113.128,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.3,-0.1286,-0.0257,10.0198,-0.0157,0.0035,0.0192,0.0551,0.0227,-0.005,97104.8192,27.6771,0.3827,0.0,0.0,0.9239,0.0154,26.9375,18.9663,-18.9663,2.4872,1172.4867,1172.4867,96.9749,120053.300,-113.128,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.35,0.0546,-0.2216,9.9471,-0.0512,0.049,-0.0073,0.0123,-0.0134,-0.0393,97103.3811,27.6763,0.3827,0.0,0.0,0.9239,-0.0154,26.9358,18.9663,-18.9663,2.4691,1172.8933,1172.8933,96.9689,120053.350,-113.128,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.4,0.1734,-0.0547,9.5749,-0.0089,0.0036,0.001,0.0226,-0.0054,0.002,97101.9535,27.6755,0.3827,0.0,0.0,0.9239,-0.0142,26.9342,18.9663,-18.9663,2.451,1173.2968,1173.2968,96.963,120053.400,-113.128,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.45,-0.0093,0.05,9.7612,0.0112,0.0004,0.0236,-0.0061,-0.0261,0.0088,97100.5364,27.6747,0.3827,0.0,0.0,0.9239,-0.0032,26.9325,18.9663,-18.9663,2.4329,1173.6974,1173.6974,96.957,120053.450,-113.1279,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.5,-0.0236,-0.1309,9.971,0.003,-0.0256,-0.0456,-0.0199,-0.0078,0.0193,97099.1299,27.6739,0.3827,0.0,0.0,0.9239,0.0004,26.9309,18.9663,-18.9663,2.4148,1174.095,1174.095,96.9512,120053.500,-113.1279,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.55,-0.1338,0.0758,9.8892,0.0055,0.0222,0.0118,-0.0063,0.0515,-0.0015,97097.7339,27.6731,0.3827,0.0,0.0,0.9239,-0.002,26.9293,18.9663,-18.9663,2.3967,1174.4897,1174.4897,96.9453,120053.550,-113.1279,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.6,-0.0275,0.109,9.6103,0.0264,-0.01,-0.0067,0.0142,0.0156,-0.0075,97096.3484,27.6723,0.3827,0.0,0.0,0.9239,-0.0164,26.9277,18.9663,-18.9663,2.3785,1174.8813,1174.8813,96.9396,120053.600,-113.1279,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.65,-0.1911,0.0152,9.8983,0.0076,-0.0129,-0.0182,0.0081,-0.0053,0.0397,97094.9734,27.6716,0.3827,0.0,0.0,0.9239,0.0115,26.9261,18.9663,-18.9663,2.3604,1175.27,1175.27,96.9338,120053.650,-113.1279,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.7,-0.1095,-0.3677,9.486,0.016,0.0256,0.0067,0.0081,-0.0122,0.0001,97093.6091,27.6708,0.3827,0.0,0.0,0.9239,0.0215,26.9245,18.9663,-18.9663,2.3422,1175.6557,1175.6557,96.9281,120053.700,-113.1279,33.813,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.75,0.0272,-0.1534,9.7732,-0.0188,0.0232,0.0245,-0.0043,-0.0009,0.0144,97092.2552,27.67,0.3827,0.0,0.0,0.9239,0.0128,26.9229,18.9663,-18.9663,2.324,1176.0385,1176.0385,96.9224,120053.750,-113.1279,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.8,0.1583,0.2263,9.9773,-0.0219,0.0226,0.0208,-0.0075,0.0026,-0.0108,97090.912,27.6693,0.3827,0.0,0.0,0.9239,0.0109,26.9213,18.9663,-18.9663,2.3059,1176.4182,1176.4182,96.9168,120053.800,-113.1279,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.85,0.3371,-0.0656,9.8094,0.0323,-0.0072,-0.0027,-0.0036,-0.0084,0.0138,97089.5793,27.6685,0.3827,0.0,0.0,0.9239,0.0023,26.9198,18.9663,-18.9663,2.2877,1176.795,1176.795,96.9112,120053.850,-113.1279,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.9,-0.0704,-0.2381,9.7318,0.002,-0.001,0.0175,0.0145,0.0106,-0.0291,97088.2571,27.6678,0.3827,0.0,0.0,0.9239,-0.0084,26.9182,18.9663,-18.9663,2.2695,1177.1688,1177.1688,96.9057,120053.900,-113.1279,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,53.95,0.1722,0.1482,9.9401,-0.0125,-0.0012,0.0174,0.0168,-0.0191,-0.0092,97086.9456,27.6671,0.3827,0.0,0.0,0.9239,0.0007,26.9167,18.9663,-18.9663,2.2513,1177.5396,1177.5396,96.9002,120053.950,-113.1278,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.0,0.0293,0.0016,9.9529,-0.0124,0.0157,-0.0017,-0.0201,-0.0192,-0.0242,97085.6446,27.6663,0.3827,0.0,0.0,0.9239,0.0211,26.9152,18.9663,-18.9663,2.233,1177.9074,1177.9074,96.8947,120054.000,-113.1278,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.05,-0.0181,0.1326,10.0032,-0.013,0.0311,-0.0139,0.0152,0.0074,-0.0121,97084.3543,27.6656,0.3827,0.0,0.0,0.9239,-0.0035,26.9137,18.9663,-18.9663,2.2148,1178.2722,1178.2722,96.8893,120054.050,-113.1278,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.1,0.0519,0.0332,9.9378,-0.0142,0.0074,-0.0127,-0.013,-0.0234,0.025,97083.0745,27.6649,0.3827,0.0,0.0,0.9239,-0.0045,26.9122,18.9663,-18.9663,2.1966,1178.634,1178.634,96.8839,120054.100,-113.1278,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.15,0.0074,0.055,9.9689,-0.0257,0.0395,0.0168,0.0094,0.0146,-0.0122,97081.8053,27.6642,0.3827,0.0,0.0,0.9239,0.0111,26.9107,18.9663,-18.9663,2.1783,1178.9928,1178.9928,96.8786,120054.150,-113.1278,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.2,0.0132,0.0436,9.9166,-0.03,0.0179,-0.0008,-0.0038,-0.0003,0.0144,97080.5467,27.6635,0.3827,0.0,0.0,0.9239,0.0117,26.9092,18.9663,-18.9663,2.1601,1179.3487,1179.3487,96.8733,120054.200,-113.1278,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.25,-0.049,0.0837,9.8465,-0.0039,-0.0047,-0.0209,0.0313,-0.0366,0.0303,97079.2987,27.6628,0.3827,0.0,0.0,0.9239,-0.0085,26.9078,18.9663,-18.9663,2.1418,1179.7015,1179.7015,96.868,120054.250,-113.1278,33.8129,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.3,-0.1678,0.2733,9.8201,-0.0119,0.0166,-0.0337,-0.0084,0.0022,-0.0006,97078.0614,27.6621,0.3827,0.0,0.0,0.9239,-0.0026,26.9063,18.9663,-18.9663,2.1235,1180.0514,1180.0514,96.8628,120054.300,-113.1278,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.35,-0.1852,0.1165,9.7711,0.0221,0.0341,0.0166,0.0036,-0.0337,0.0199,97076.8346,27.6614,0.3827,0.0,0.0,0.9239,-0.005,26.9049,18.9663,-18.9663,2.1053,1180.3982,1180.3982,96.8576,120054.350,-113.1278,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.4,0.0784,-0.1896,9.6248,0.0059,0.04,-0.0109,0.0121,0.0139,0.0106,97075.6185,27.6607,0.3827,0.0,0.0,0.9239,0.0007,26.9035,18.9663,-18.9663,2.087,1180.7421,1180.7421,96.8525,120054.400,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.45,-0.0332,0.0536,9.6634,0.0053,0.0237,0.0066,-0.0175,-0.005,0.0023,97074.413,27.66,0.3827,0.0,0.0,0.9239,0.011,26.9021,18.9663,-18.9663,2.0687,1181.0829,1181.0829,96.8474,120054.450,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.5,-0.0715,0.137,9.7643,-0.0149,0.0005,0.0248,-0.0015,0.037,0.015,97073.2182,27.6594,0.3827,0.0,0.0,0.9239,-0.008,26.9007,18.9663,-18.9663,2.0503,1181.4208,1181.4208,96.8423,120054.500,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.55,0.001,0.1443,9.8429,-0.0024,-0.0043,-0.0262,-0.0053,0.0214,0.0368,97072.0339,27.6587,0.3827,0.0,0.0,0.9239,0.0109,26.8993,18.9663,-18.9663,2.032,1181.7556,1181.7556,96.8373,120054.550,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.6,0.0954,-0.0512,10.0228,0.0072,0.0115,-0.0009,-0.0103,-0.0212,-0.0127,97070.8604,27.658,0.3827,0.0,0.0,0.9239,0.001,26.8979,18.9663,-18.9663,2.0137,1182.0874,1182.0874,96.8324,120054.600,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.65,0.0216,0.1398,9.8004,0.0143,0.0335,-0.0034,-0.0088,-0.0404,-0.0192,97069.6974,27.6574,0.3827,0.0,0.0,0.9239,0.0233,26.8965,18.9663,-18.9663,1.9954,1182.4163,1182.4163,96.8275,120054.650,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.7,-0.0787,0.1113,9.9572,-0.0019,0.0087,0.0076,0.0222,-0.0151,-0.0204,97068.5452,27.6568,0.3827,0.0,0.0,0.9239,0.0032,26.8952,18.9663,-18.9663,1.977,1182.7421,1182.7421,96.8226,120054.700,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.75,0.1472,0.3087,9.9685,0.0216,0.0091,0.0248,-0.012,-0.0244,0.0199,97067.4035,27.6561,0.3827,0.0,0.0,0.9239,-0.001,26.8938,18.9663,-18.9663,1.9587,1183.0649,1183.0649,96.8177,120054.750,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.8,0.1895,-0.09,9.7719,0.0002,0.001,-0.0266,0.0113,0.0365,0.0226,97066.2726,27.6555,0.3827,0.0,0.0,0.9239,0.0057,26.8925,18.9663,-18.9663,1.9403,1183.3847,1183.3847,96.813,120054.800,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.85,0.0593,-0.0609,9.8959,0.0159,-0.0066,0.0114,0.0063,-0.0002,-0.0107,97065.1523,27.6549,0.3827,0.0,0.0,0.9239,-0.0034,26.8912,18.9663,-18.9663,1.9219,1183.7015,1183.7015,96.8082,120054.850,-113.1277,33.8128,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.9,0.1168,-0.0367,9.7701,-0.0098,-0.0032,0.0206,-0.0279,0.0187,-0.0427,97064.0427,27.6542,0.3827,0.0,0.0,0.9239,-0.018,26.8899,18.9663,-18.9663,1.9035,1184.0152,1184.0152,96.8035,120054.900,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,54.95,0.149,-0.0588,10.005,-0.0363,0.0027,-0.0037,0.0104,-0.0057,-0.0135,97062.9437,27.6536,0.3827,0.0,0.0,0.9239,-0.0024,26.8886,18.9663,-18.9663,1.8852,1184.326,1184.326,96.7988,120054.950,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.0,0.1356,-0.1068,9.902,0.0054,0.0344,-0.0027,-0.0283,-0.0036,0.011,97061.8555,27.653,0.3827,0.0,0.0,0.9239,-0.0026,26.8873,18.9663,-18.9663,1.8668,1184.6337,1184.6337,96.7942,120055.000,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.05,0.0737,-0.3315,9.6281,0.0145,-0.0048,0.0084,0.0126,-0.0007,-0.0013,97060.7779,27.6524,0.3827,0.0,0.0,0.9239,-0.0159,26.886,18.9663,-18.9663,1.8484,1184.9385,1184.9385,96.7896,120055.050,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.1,0.0718,-0.0522,9.8309,0.0115,0.0011,0.0069,-0.0101,0.0221,0.0036,97059.711,27.6518,0.3827,0.0,0.0,0.9239,-0.0007,26.8848,18.9663,-18.9663,1.8299,1185.2401,1185.2401,96.7851,120055.100,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.15,0.0624,0.0443,10.0539,0.0084,-0.0173,0.0116,0.0002,0.0062,-0.0105,97058.6548,27.6512,0.3827,0.0,0.0,0.9239,-0.0207,26.8835,18.9663,-18.9663,1.8115,1185.5388,1185.5388,96.7806,120055.150,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.2,-0.1317,-0.0592,9.7795,-0.007,0.0143,0.0112,-0.0259,-0.0211,0.0203,97057.6093,27.6506,0.3827,0.0,0.0,0.9239,-0.0035,26.8823,18.9663,-18.9663,1.7931,1185.8345,1185.8345,96.7762,120055.200,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.25,0.0841,0.2322,9.8738,-0.0161,0.0273,-0.0196,0.0024,0.0325,0.0069,97056.5745,27.65,0.3827,0.0,0.0,0.9239,0.0024,26.881,18.9663,-18.9663,1.7747,1186.1271,1186.1271,96.7718,120055.250,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.3,-0.1627,0.0016,9.8885,0.011,0.0325,0.0198,0.0185,-0.0059,0.0117,97055.5504,27.6495,0.3827,0.0,0.0,0.9239,0.001,26.8798,18.9663,-18.9663,1.7562,1186.4167,1186.4167,96.7674,120055.300,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.35,-0.0954,0.1549,9.6512,0.0085,0.0041,0.0233,-0.0161,-0.0091,0.0032,97054.537,27.6489,0.3827,0.0,0.0,0.9239,-0.0041,26.8786,18.9663,-18.9663,1.7378,1186.7033,1186.7033,96.7631,120055.350,-113.1276,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.4,0.1564,0.0314,9.8833,-0.0112,0.0115,0.0037,-0.0121,-0.0566,0.0105,97053.5343,27.6483,0.3827,0.0,0.0,0.9239,-0.0009,26.8774,18.9663,-18.9663,1.7193,1186.9868,1186.9868,96.7588,120055.400,-113.1275,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.45,0.1008,0.0992,9.5976,0.0222,-0.0031,-0.0299,0.0091,0.0127,0.0092,97052.5423,27.6478,0.3827,0.0,0.0,0.9239,-0.0078,26.8763,18.9663,-18.9663,1.7008,1187.2674,1187.2674,96.7546,120055.450,-113.1275,33.8127,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,55.5,0.1785,0.0335,9.7128,-0.0177,0.0106,-0.0023,0.0096,0.002,-0.0186,97051.5611,27.6472,0.3827,0.0,0.0,0.9239,0.0001,26.8751,18.9663,-18.9663,1.6824,1187.5449,1187.5449,96.7504,120055.500,-113.1275,33.8126,b'N',b'W',b'\x00',b'A',0.0
